        Time / ns                i1/real
              0.23111799                   4.2056056e-13
              0.23225093                   5.0724236e-13
              0.23338386                   6.1140459e-13
              0.23451678                   7.3663005e-13
              0.23564972                   8.8686995e-13
              0.23678266                   1.0670863e-12
              0.23791559                   1.2833426e-12
              0.23904851                   1.5423266e-12
              0.24018145                    1.852431e-12
              0.24131438                   2.2238589e-12
              0.24244732                   2.6678657e-12
              0.24358024                   3.1985668e-12
              0.24471317                   3.8330324e-12
              0.24584611                   4.5900987e-12
              0.24697903                   5.4933705e-12
              0.24811196                   6.5712444e-12
               0.2492449                    7.855063e-12
              0.25037783                   9.3840786e-12
              0.25151077                   1.1205256e-11
               0.2526437                   1.3370455e-11
              0.25377661                   1.5944572e-11
              0.25490955                   1.9004843e-11
              0.25604248                   2.2636575e-11
              0.25717542                   2.6946464e-11
              0.25830835                   3.2060785e-11
              0.25944129                   3.8119081e-11
              0.26057422                    4.529576e-11
              0.26170716                   5.3796082e-11
              0.26284006                   6.3846997e-11
                0.263973                   7.5731976e-11
              0.26510593                   8.9782744e-11
              0.26623887                   1.0636629e-10
               0.2673718                    1.259407e-10
              0.26850474                     1.49039e-10
              0.26963767                   1.7625119e-10
              0.27077058                   2.0831337e-10
              0.27190351                   2.4607691e-10
              0.27303645                   2.9048505e-10
              0.27416939                   3.4271366e-10
              0.27530232                   4.0411482e-10
              0.27643526                    4.761877e-10
              0.27756819                   5.6079991e-10
              0.27870113                   6.6008626e-10
              0.27983403                   7.7641549e-10
              0.28096697                   9.1273722e-10
               0.2820999                   1.0724018e-09
              0.28323284                   1.2591309e-09
              0.28436577                   1.4775555e-09
              0.28549871                   1.7329034e-09
              0.28663164                   2.0309872e-09
              0.28776458                   2.3790361e-09
              0.28889748                   2.7851588e-09
              0.29003042                   3.2583816e-09
              0.29116336                   3.8099239e-09
              0.29229629                   4.4522888e-09
              0.29342923                   5.1994107e-09
              0.29456216                   6.0686003e-09
               0.2956951                   7.0790223e-09
                0.296828                   8.2520621e-09
              0.29796094                   9.6142747e-09
              0.29909387                   1.1194858e-08
              0.30022681                   1.3026444e-08
              0.30135974                   1.5149526e-08
              0.30249268                   1.7608327e-08
              0.30362561                   2.0452342e-08
              0.30475855                    2.374296e-08
              0.30589145                   2.7546758e-08
              0.30702439                   3.1938363e-08
              0.30815732                   3.7010302e-08
              0.30929026                   4.2862201e-08
               0.3104232                   4.9605912e-08
              0.31155613                    5.738007e-08
              0.31268907                   6.6332845e-08
              0.31382197                   7.6630911e-08
              0.31495491                   8.8480739e-08
              0.31608784                   1.0210137e-07
              0.31722078                   1.1773969e-07
              0.31835371                   1.3570136e-07
              0.31948665                   1.5630825e-07
              0.32061958                    1.799238e-07
              0.32175252                   2.0699791e-07
              0.32288542                   2.3800057e-07
              0.32401836                   2.7346368e-07
              0.32515129                   3.1404542e-07
              0.32628423                   3.6042783e-07
              0.32741717                   4.1338475e-07
               0.3285501                   4.7387314e-07
              0.32968304                   5.4287682e-07
              0.33081594                   6.2151457e-07
              0.33194888                    7.111696e-07
              0.33308181                   8.1325203e-07
              0.33421475                   9.2936972e-07
              0.33534768                   1.0615098e-06
              0.33648062                   1.2116807e-06
              0.33761355                    1.382179e-06
              0.33874649                   1.5758422e-06
              0.33987939                   1.7955131e-06
              0.34101233                   2.0444515e-06
              0.34214526                   2.3266846e-06
               0.3432782                   2.6462103e-06
              0.34441113                    3.007628e-06
              0.34554407                   3.4166176e-06
              0.34667701                   3.8787662e-06
              0.34780994                   4.4005224e-06
              0.34894285                   4.9898481e-06
              0.35007578                   5.6545005e-06
              0.35120872                   6.4034648e-06
              0.35234165                   7.2478333e-06
              0.35347459                   8.1983062e-06
              0.35460752                   9.2673245e-06
              0.35574046                   1.0470245e-05
              0.35687336                    1.182173e-05
               0.3580063                   1.3338899e-05
              0.35913923                   1.5042878e-05
              0.36027217                   1.6953629e-05
               0.3614051                   1.9094556e-05
              0.36253804                   2.1494538e-05
              0.36367097                   2.4180572e-05
              0.36480391                   2.7184451e-05
              0.36593682                   3.0545405e-05
              0.36706975                    3.429969e-05
              0.36820269                   3.8490227e-05
              0.36933562                   4.3169955e-05
              0.37046856                   4.8387254e-05
              0.37160149                   5.4199663e-05
              0.37273443                   6.0678187e-05
              0.37386733                   6.7886918e-05
              0.37500027                   7.5902506e-05
               0.3761332                   8.4819556e-05
              0.37726614                   9.4722389e-05
              0.37839907                   0.00010571263
              0.37953201                   0.00011791495
              0.38066494                   0.00013144003
              0.38179788                   0.00014642162
              0.38293079                   0.00016302269
              0.38406372                   0.00018138776
              0.38519666                   0.00020169152
              0.38632959                   0.00022414565
              0.38746253                   0.00024893746
              0.38859546                   0.00027629366
               0.3897284                   0.00030648714
              0.39086133                   0.00033975908
              0.39199424                   0.00037640159
              0.39312717                   0.00041676409
              0.39426011                   0.00046115479
              0.39539304                    0.0005099476
              0.39652598                   0.00056358654
              0.39765891                   0.00062246289
              0.39879185                   0.00068705156
              0.39992476                   0.00075791299
              0.40105769                   0.00083553995
              0.40219063                   0.00092053169
              0.40332356                    0.0010135899
               0.4044565                     0.001115331
              0.40558943                    0.0012265053
              0.40672237                    0.0013479851
               0.4078553                     0.001480535
              0.40898821                    0.0016250882
              0.41012114                      0.00178272
              0.41125408                    0.0019543723
              0.41238701                     0.002141196
              0.41351995                    0.0023445073
              0.41465288                    0.0025654566
              0.41578582                    0.0028054523
              0.41691872                    0.0030660927
              0.41805166                    0.0033487715
               0.4191846                    0.0036551994
              0.42031753                    0.0039872997
              0.42145047                    0.0043467474
               0.4225834                    0.0047356035
              0.42371634                    0.0051561631
              0.42484927                    0.0056104218
              0.42598218                    0.0061008409
              0.42711511                    0.0066301371
              0.42824805                    0.0072006648
              0.42938098                    0.0078153415
              0.43051392                    0.0084773488
              0.43164685                    0.0091894427
              0.43277979                    0.0099550476
              0.43391269                     0.010777859
              0.43504563                     0.011661069
              0.43617857                     0.012608658
               0.4373115                     0.013624878
              0.43844444                     0.014713386
              0.43957737                     0.015878772
              0.44071031                     0.017125871
              0.44184324                     0.018458834
              0.44297615                     0.019882895
              0.44410908                      0.02140349
              0.44524202                     0.023025278
              0.44637495                     0.024754167
              0.44750789                       0.0265962
              0.44864082                     0.028556539
              0.44977376                     0.030641776
              0.45090669                     0.032858547
               0.4520396                     0.035212494
              0.45317253                     0.037710886
              0.45430547                     0.040360909
              0.45543841                     0.043168642
              0.45657134                     0.046141993
              0.45770428                     0.049288623
              0.45883721                     0.052614983
              0.45997012                     0.056129549
              0.46110305                     0.059840359
              0.46223599                     0.063754119
              0.46336892                     0.067879781
              0.46450186                       0.0722256
              0.46563479                     0.076798409
              0.46676773                     0.081607483
              0.46790066                      0.08666113
              0.46903357                     0.091966107
               0.4701665                      0.09753184
              0.47129944                      0.10336643
              0.47243237                      0.10947637
              0.47356531                      0.11587098
              0.47469825                      0.12255789
              0.47583118                      0.12954307
              0.47696409                      0.13683544
              0.47809702                      0.14444183
              0.47922996                      0.15236738
              0.48036289                      0.16062032
              0.48149583                      0.16920631
              0.48262876                       0.1781293
               0.4837617                      0.18739644
              0.48489463                      0.19701181
              0.48602754                      0.20697789
              0.48716047                      0.21730025
              0.48829341                      0.22798106
              0.48942634                      0.23902082
              0.49055928                      0.25042319
              0.49169222                      0.26218787
              0.49282515                      0.27431312
              0.49395806                      0.28680012
              0.49509099                      0.29964575
              0.49622393                      0.31284559
              0.49735686                      0.32639787
               0.4984898                      0.34029627
              0.49962273                      0.35453326
              0.50075567                       0.3691037
              0.50188857                      0.38399774
              0.50302154                       0.3992044
              0.50415444                      0.41471469
              0.50528741                      0.43051493
              0.50642031                      0.44659048
              0.50755322                      0.46292809
              0.50868618                       0.4795101
              0.50981909                      0.49631789
              0.51095206                      0.51333374
              0.51208496                      0.53053588
              0.51321793                      0.54790169
              0.51435083                      0.56540877
              0.51548374                      0.58303118
               0.5166167                       0.6007424
              0.51774961                      0.61851519
              0.51888257                      0.63631982
              0.52001548                      0.65412593
              0.52114844                      0.67190146
              0.52228135                      0.68961328
              0.52341431                      0.70722747
              0.52454722                      0.72470742
              0.52568012                      0.74201721
              0.52681309                      0.75911969
                0.527946                      0.77597427
              0.52907896                       0.7925427
              0.53021187                       0.8087855
              0.53134483                      0.82465839
              0.53247774                      0.84012198
              0.53361064                      0.85513508
              0.53474361                      0.86965054
              0.53587651                      0.88362885
              0.53700948                      0.89702785
              0.53814238                      0.90979874
              0.53927535                      0.92190284
              0.54040825                      0.93329829
              0.54154116                      0.94393557
              0.54267412                      0.95377809
              0.54380703                      0.96278554
              0.54493999                      0.97090876
               0.5460729                      0.97811472
              0.54720587                      0.98436582
              0.54833877                      0.98961449
              0.54947174                      0.99383271
              0.55060464                      0.99698669
              0.55173755                      0.99903202
              0.55287051                      0.99994683
              0.55400342                      0.99970233
              0.55513638                      0.99825877
              0.55626929                      0.99560153
              0.55740225                      0.99170804
              0.55853516                      0.98654449
              0.55966806                      0.98010463
              0.56080103                      0.97237313
              0.56193393                       0.9633233
               0.5630669                      0.95295799
              0.56419981                      0.94127011
              0.56533277                      0.92824131
              0.56646568                      0.91388404
              0.56759858                      0.89819974
              0.56873155                      0.88118011
              0.56986445                      0.86284679
              0.57099742                      0.84321052
              0.57213032                      0.82227349
              0.57326329                      0.80006659
              0.57439619                      0.77661008
              0.57552916                      0.75191694
              0.57666206                      0.72602701
              0.57779497                       0.6989699
              0.57892793                      0.67076945
              0.58006084                      0.64147377
               0.5811938                      0.61112136
              0.58232671                      0.57974666
              0.58345968                      0.54740494
              0.58459258                      0.51414323
              0.58572549                      0.48000553
              0.58685845                      0.44505334
              0.58799136                      0.40934098
              0.58912432                      0.37292108
              0.59025723                      0.33585995
              0.59139019                      0.29821801
               0.5925231                      0.26005509
                0.593656                      0.22144075
              0.59478897                      0.18244009
              0.59592187                      0.14311849
              0.59705484                      0.10354703
              0.59818774                     0.063793905
              0.59932071                     0.023928199
              0.60045362                    -0.015979247
              0.60158652                    -0.055858862
              0.60271949                    -0.095639803
              0.60385239                     -0.13525328
              0.60498536                     -0.17463009
              0.60611826                     -0.21369964
              0.60725123                     -0.25239691
              0.60838413                     -0.29065481
               0.6095171                     -0.32840499
                 0.61065                      -0.3655878
              0.61178291                      -0.4021399
              0.61291587                      -0.4379971
              0.61404878                     -0.47310659
              0.61518174                     -0.50741023
              0.61631465                      -0.5408498
              0.61744761                     -0.57338035
              0.61858052                     -0.60495043
              0.61971343                     -0.63550919
              0.62084639                     -0.66502064
               0.6219793                     -0.69344103
              0.62311226                     -0.72072792
              0.62424517                     -0.74685514
              0.62537813                     -0.77178735
              0.62651104                     -0.79549164
              0.62764394                     -0.81795168
              0.62877691                     -0.83914119
              0.62990981                      -0.8590374
              0.63104278                     -0.87763387
              0.63217568                     -0.89491361
              0.63330865                     -0.91086417
              0.63444155                     -0.92548865
              0.63557452                     -0.93877953
              0.63670743                      -0.9507342
              0.63784033                     -0.96136516
               0.6389733                     -0.97067374
               0.6401062                      -0.9786669
              0.64123917                     -0.98536551
              0.64237207                     -0.99077934
              0.64350504                     -0.99492425
              0.64463794                     -0.99782848
              0.64577085                     -0.99950933
              0.64690381                     -0.99999064
              0.64803672                     -0.99930686
              0.64916968                     -0.99748188
              0.65030259                     -0.99454629
              0.65143555                     -0.99053949
              0.65256846                     -0.98549104
              0.65370136                     -0.97943681
              0.65483433                     -0.97241992
              0.65596724                     -0.96447432
               0.6571002                      -0.9556399
              0.65823311                     -0.94596213
              0.65936607                     -0.93547809
              0.66049898                      -0.9242304
              0.66163188                     -0.91226554
              0.66276485                     -0.89962256
              0.66389775                     -0.88634533
              0.66503072                     -0.87248021
              0.66616362                      -0.8580671
              0.66729659                     -0.84314984
              0.66842949                     -0.82777351
              0.66956246                     -0.81197786
              0.67069536                     -0.79580557
              0.67182827                     -0.77929944
              0.67296124                     -0.76249802
              0.67409414                     -0.74544185
              0.67522711                     -0.72817075
              0.67636001                     -0.71072137
              0.67749298                     -0.69313109
              0.67862588                     -0.67543614
              0.67975879                      -0.6576705
              0.68089175                      -0.6398679
              0.68202466                     -0.62206048
              0.68315762                      -0.6042791
              0.68429053                     -0.58655328
              0.68542349                     -0.56891084
               0.6865564                     -0.55137908
               0.6876893                     -0.53398311
              0.68882227                     -0.51674616
              0.68995517                     -0.49969202
              0.69108814                     -0.48284107
              0.69222105                     -0.46621212
              0.69335401                     -0.44982511
              0.69448692                     -0.43369597
              0.69561988                     -0.41783914
              0.69675279                     -0.40227082
              0.69788569                     -0.38700256
              0.69901866                     -0.37204477
              0.70015156                     -0.35741001
              0.70128453                     -0.34310573
              0.70241743                     -0.32913861
               0.7035504                      -0.3155179
               0.7046833                     -0.30224723
              0.70581621                     -0.28933004
              0.70694917                     -0.27677238
              0.70808208                     -0.26457468
              0.70921504                     -0.25273734
              0.71034795                     -0.24126384
              0.71148092                     -0.23015164
              0.71261382                     -0.21939874
              0.71374673                     -0.20900618
              0.71487969                     -0.19896908
               0.7160126                     -0.18928343
              0.71714556                     -0.17994826
              0.71827847                     -0.17095681
              0.71941143                     -0.16230343
              0.72054434                     -0.15398557
              0.72167724                     -0.14599501
              0.72281021                     -0.13832492
              0.72394311                     -0.13097145
              0.72507608                     -0.12392537
              0.72620898                     -0.11717903
              0.72734195                     -0.11072765
              0.72847486                     -0.10456135
              0.72960782                    -0.098671988
              0.73074073                    -0.093054131
              0.73187363                    -0.087697595
               0.7330066                    -0.082594022
               0.7341395                    -0.077737615
              0.73527247                    -0.073118143
              0.73640537                      -0.0687273
              0.73753834                    -0.064559095
              0.73867124                    -0.060603537
              0.73980415                     -0.05685252
              0.74093711                    -0.053300094
              0.74207002                    -0.049936645
              0.74320298                    -0.046754453
              0.74433589                    -0.043747723
              0.74546885                    -0.040907383
              0.74660176                    -0.038226198
              0.74773467                    -0.035698634
              0.74886763                    -0.033316277
              0.75000054                    -0.031072432
               0.7511335                    -0.028961927
              0.75226641                    -0.026977045
              0.75339937                    -0.025111701
              0.75453228                    -0.023361092
              0.75566524                     -0.02171828
              0.75679815                    -0.020177785
              0.75793105                      -0.0187352
              0.75906402                    -0.017384371
              0.76019692                    -0.016120421
              0.76132989                    -0.014939357
              0.76246279                    -0.013835782
              0.76359576                    -0.012805404
              0.76472867                    -0.011844651
              0.76586157                    -0.010948836
              0.76699454                    -0.010114218
              0.76812744                   -0.0093376432
              0.76926041                   -0.0086150803
              0.77039331                   -0.0079433005
              0.77152628                   -0.0073195496
              0.77265918                   -0.0067403913
              0.77379209                   -0.0062030661
              0.77492505                   -0.0057051945
              0.77605796                   -0.0052438728
              0.77719092                   -0.0048167631
              0.77832383                   -0.0044218316
              0.77945679                   -0.0040566437
               0.7805897                   -0.0037192381
              0.78172266                   -0.0034078909
              0.78285557                     -0.00312058
              0.78398848                   -0.0028556725
              0.78512144                   -0.0026117212
              0.78625435                   -0.0023870599
              0.78738731                   -0.0021803398
              0.78852022                   -0.0019903576
              0.78965318                   -0.0018157505
              0.79078609                    -0.001655414
              0.79191899                   -0.0015083558
              0.79305196                   -0.0013734698
              0.79418486                   -0.0012498584
              0.79531783                   -0.0011367105
              0.79645073                   -0.0010331349
               0.7975837                  -0.00093840773
               0.7987166                  -0.00085187127
              0.79984951                  -0.00077281299
              0.80098248                  -0.00070065365
              0.80211538                  -0.00063486386
              0.80324835                  -0.00057487813
              0.80438125                  -0.00052023621
              0.80551422                  -0.00047051554
              0.80664712                  -0.00042527047
              0.80778003                  -0.00038413797
              0.80891299                  -0.00034678326
               0.8100459                  -0.00031285759
              0.81117886                  -0.00028207671
              0.81231177                  -0.00025417737
              0.81344473                  -0.00022888854
              0.81457764                  -0.00020598916
               0.8157106                  -0.00018527378
              0.81684351                  -0.00016653319
              0.81797642                  -0.00014959673
              0.81910938                  -0.00013430517
              0.82024229                  -0.00012049816
              0.82137525                  -0.00010804479
              0.82250816                  -9.6822565e-05
              0.82364112                  -8.6709391e-05
              0.82477403                  -7.7605546e-05
              0.82590693                  -6.9417452e-05
               0.8270399                  -6.2052757e-05
               0.8281728                  -5.5436016e-05
              0.82930577                  -4.9496219e-05
              0.83043867                  -4.4163982e-05
              0.83157164                  -3.9382605e-05
              0.83270454                  -3.5098579e-05
              0.83383745                  -3.1260108e-05
              0.83497041                  -2.7824857e-05
              0.83610332                  -2.4752779e-05
              0.83723629                  -2.2005461e-05
              0.83836919                  -1.9551502e-05
              0.83950216                  -1.7361128e-05
              0.84063506                  -1.5406036e-05
              0.84176803                  -1.3663081e-05
              0.84290093                  -1.2110277e-05
              0.84403384                    -1.07269e-05
               0.8451668                  -9.4960033e-06
              0.84629971                  -8.4014582e-06
              0.84743267                   -7.428187e-06
              0.84856558                  -6.5638587e-06
              0.84969854                  -5.7967181e-06
              0.85083145                  -5.1158645e-06
              0.85196435                  -4.5123834e-06
              0.85309732                  -3.9777619e-06
              0.85423023                  -3.5041687e-06
              0.85536319                  -3.0851998e-06
               0.8564961                    -2.71473e-06
              0.85762906                  -2.3871678e-06
              0.85876197                   -2.097941e-06
              0.85989487                  -1.8426711e-06
              0.86102784                  -1.6173901e-06
              0.86216074                  -1.4188545e-06
              0.86329371                  -1.2439539e-06
              0.86442661                  -1.0898897e-06
              0.86555958                  -9.5437508e-07
              0.86669248                  -8.3521428e-07
              0.86782539                  -7.3044595e-07
              0.86895835                  -6.3846744e-07
              0.87009126                  -5.5773842e-07
              0.87122422                  -4.8689265e-07
              0.87235713                  -4.2481383e-07
               0.8734901                  -3.7042821e-07
                0.874623                  -3.2278973e-07
              0.87575597                  -2.8112566e-07
              0.87688887                  -2.4469213e-07
              0.87802178                    -2.12838e-07
              0.87915474                  -1.8503162e-07
              0.88028765                  -1.6076076e-07
              0.88142061                  -1.3958002e-07
              0.88255352                  -1.2112579e-07
              0.88368648                  -1.0504753e-07
              0.88481939                  -9.1042374e-08
              0.88595229                  -7.8863138e-08
              0.88708526                  -6.8271412e-08
              0.88821816                  -5.9062458e-08
              0.88935113                  -5.1069275e-08
              0.89048404                  -4.4130672e-08
                0.891617                  -3.8109093e-08
