        Time / ns                o1,1/real
              0.14504269                   1.1579187e-19
              0.14617583                   1.1435194e-19
              0.14730898                   1.1455361e-19
              0.14844212                   1.1701103e-19
              0.14957526                   1.2153561e-19
              0.15070842                   1.2710695e-19
              0.15184157                   1.3219013e-19
              0.15297471                   1.3529194e-19
              0.15410785                   1.3554815e-19
                0.155241                   1.3311042e-19
              0.15637414                   1.2917604e-19
              0.15750729                   1.2563069e-19
              0.15864044                   1.2441331e-19
              0.15977359                   1.2682568e-19
              0.16090673                   1.3304957e-19
              0.16203988                    1.420759e-19
              0.16317302                   1.5209185e-19
              0.16430616                   1.6118077e-19
              0.16543931                   1.6807421e-19
              0.16657247                   1.7268427e-19
              0.16770561                   1.7623308e-19
              0.16883875                   1.8094838e-19
               0.1699719                   1.8943467e-19
              0.17110504                   2.0393895e-19
              0.17223819                   2.2579071e-19
              0.17337133                   2.5523164e-19
              0.17450449                    2.917071e-19
              0.17563763                   3.3454066e-19
              0.17677078                   3.8375349e-19
              0.17790392                   4.4073264e-19
              0.17903706                   5.0856879e-19
              0.18017021                   5.9198494e-19
              0.18130335                   6.9690515e-19
              0.18243651                   8.2992882e-19
              0.18356965                   9.9795898e-19
               0.1847028                   1.2081344e-18
              0.18583594                   1.4682869e-18
              0.18696909                   1.7878353e-18
              0.18810223                   2.1788076e-18
              0.18923537                   2.6569819e-18
              0.19036852                   3.2429099e-18
              0.19150168                   3.9625335e-18
              0.19263482                   4.8478719e-18
              0.19376796                   5.9378312e-18
              0.19490111                    7.278952e-18
              0.19603425                   8.9270829e-18
               0.1971674                   1.0949869e-17
              0.19830054                   1.3429294e-17
               0.1994337                   1.6465607e-17
              0.20056684                   2.0182044e-17
              0.20169999                   2.4728862e-17
              0.20283313                   3.0289425e-17
              0.20396627                   3.7087536e-17
              0.20509942                   4.5393796e-17
              0.20623256                   5.5536198e-17
              0.20736572                   6.7913434e-17
              0.20849887                   8.3006899e-17
              0.20963201                   1.0140021e-16
              0.21076515                   1.2380305e-16
               0.2118983                   1.5107199e-16
              0.21303144                   1.8424408e-16
              0.21416458                   2.2457755e-16
              0.21529774                   2.7358688e-16
              0.21643089                   3.3310058e-16
              0.21756403                   4.0533166e-16
              0.21869718                   4.9293882e-16
              0.21983032                   5.9912721e-16
              0.22096346                   7.2777039e-16
              0.22209661                   8.8351439e-16
              0.22322977                   1.0719509e-15
              0.22436291                   1.2998251e-15
              0.22549605                   1.5752122e-15
               0.2266292                   1.9078125e-15
              0.22776234                   2.3093023e-15
              0.22889549                   2.7936318e-15
              0.23002863                    3.377525e-15
              0.23116179                   4.0810759e-15
              0.23229493                   4.9282507e-15
              0.23342808                   5.9477307e-15
              0.23456122                   7.1739134e-15
              0.23569436                   8.6477473e-15
              0.23682751                   1.0418152e-14
              0.23796065                   1.2543675e-14
              0.23909381                   1.5093876e-14
              0.24022695                   1.8151706e-14
               0.2413601                   2.1816265e-14
              0.24249324                    2.620506e-14
              0.24362639                    3.145796e-14
              0.24475953                   3.7741728e-14
              0.24589267                   4.5253752e-14
              0.24702582                   5.4228564e-14
              0.24815898                   6.4945275e-14
              0.24929212                   7.7733596e-14
              0.25042525                   9.2984553e-14
              0.25155842                   1.1116263e-13
              0.25269157                   1.3281542e-13
              0.25382471                    1.585912e-13
              0.25495785                   1.8925856e-13
                0.256091                   2.2572192e-13
              0.25722414                   2.6905005e-13
              0.25835729                   3.2050735e-13
              0.25949043                    3.815788e-13
              0.26062357                   4.5401603e-13
              0.26175672                   5.3988801e-13
              0.26288986                   6.4161979e-13
              0.26402301                   7.6206673e-13
              0.26515615                   9.0459449e-13
              0.26628929                   1.0731409e-12
              0.26742247                   1.2723334e-12
              0.26855561                   1.5076153e-12
              0.26968876                   1.7853432e-12
               0.2708219                   2.1129734e-12
              0.27195504                   2.4992614e-12
              0.27308819                   2.9544106e-12
              0.27422133                   3.4903699e-12
              0.27535447                   4.1211418e-12
              0.27648762                   4.8630141e-12
              0.27762076                   5.7350218e-12
              0.27875391                   6.7594298e-12
              0.27988705                    7.962085e-12
              0.28102019                   9.3731429e-12
              0.28215334                   1.1027799e-11
              0.28328648                   1.2966841e-11
              0.28441966                   1.5237766e-11
               0.2855528                   1.7895904e-11
              0.28668594                   2.1005243e-11
              0.28781909                   2.4640168e-11
              0.28895223                   2.8887172e-11
              0.29008538                   3.3846061e-11
              0.29121852                   3.9632644e-11
              0.29235166                   4.6381319e-11
              0.29348481                   5.4246913e-11
              0.29461795                   6.3408723e-11
              0.29575109                   7.4074441e-11
              0.29688424                   8.6482793e-11
              0.29801738                    1.009097e-10
              0.29915053                   1.1767413e-10
               0.3002837                   1.3714201e-10
              0.30141684                   1.5973561e-10
              0.30254999                   1.8594215e-10
              0.30368313                    2.163196e-10
              0.30481628                    2.515107e-10
              0.30594942                   2.9225533e-10
              0.30708256                   3.3939904e-10
              0.30821571                   3.9391379e-10
              0.30934885                   4.5691639e-10
                0.310482                   5.2968052e-10
              0.31161514                   6.1366806e-10
              0.31274828                   7.1055584e-10
              0.31388143                   8.2225182e-10
              0.31501457                   9.5094166e-10
              0.31614774                   1.0991277e-09
              0.31728089                   1.2696522e-09
              0.31841403                   1.4657641e-09
              0.31954718                   1.6911743e-09
              0.32068032                   1.9500903e-09
              0.32181346                   2.2473128e-09
              0.32294661                   2.5883156e-09
              0.32407975                   2.9792904e-09
               0.3252129                   3.4272916e-09
              0.32634604                    3.940348e-09
              0.32747918                   4.5275224e-09
              0.32861233                   5.1991189e-09
              0.32974547                    5.966835e-09
              0.33087862                   6.8438544e-09
              0.33201176                   7.8451343e-09
              0.33314493                   8.9876186e-09
              0.33427808                   1.0290365e-08
              0.33541122                   1.1774961e-08
              0.33654436                   1.3465838e-08
              0.33767751                   1.5390405e-08
              0.33881065                   1.7579643e-08
               0.3399438                   2.0068505e-08
              0.34107694                   2.2896165e-08
              0.34221008                   2.6106807e-08
              0.34334323                   2.9750199e-08
              0.34447637                   3.3881953e-08
              0.34560952                   3.8564711e-08
              0.34674266                   4.3868887e-08
               0.3478758                   4.9873016e-08
              0.34900898                   5.6665399e-08
              0.35014212                   6.4345073e-08
              0.35127527                   7.3022292e-08
              0.35240841                   8.2820762e-08
              0.35354155                   9.3878967e-08
               0.3546747                   1.0635073e-07
              0.35580784                    1.204082e-07
              0.35694098                   1.3624371e-07
              0.35807413                   1.5407046e-07
              0.35920727                    1.741267e-07
              0.36034042                   1.9667814e-07
              0.36147356                    2.220189e-07
               0.3626067                   2.5047706e-07
              0.36373985                    2.824176e-07
              0.36487302                   3.1824322e-07
              0.36600617                   3.5840196e-07
              0.36713931                   4.0339131e-07
              0.36827245                   4.5375913e-07
               0.3694056                   5.1011443e-07
              0.37053874                   5.7313235e-07
              0.37167189                   6.4355493e-07
              0.37280503                   7.2220473e-07
              0.37393817                   8.0999132e-07
              0.37507132                   9.0791212e-07
              0.37620446                   1.0170717e-06
               0.3773376                   1.1386885e-06
              0.37847075                    1.274095e-06
              0.37960389                   1.4247624e-06
              0.38073704                    1.592311e-06
              0.38187021                   1.7785114e-06
              0.38300335                   1.9853153e-06
               0.3841365                   2.2148663e-06
              0.38526964                   2.4695016e-06
              0.38640279                   2.7517917e-06
              0.38753593                   3.0645533e-06
              0.38866907                   3.4108498e-06
              0.38980222                   3.7940454e-06
              0.39093536                   4.2178194e-06
              0.39206851                   4.6861633e-06
              0.39320165                   5.2034529e-06
              0.39433479                   5.7744573e-06
              0.39546794                   6.4043415e-06
              0.39660108                   7.0987544e-06
              0.39773425                    7.863845e-06
               0.3988674                   8.7062635e-06
              0.40000054                   9.6332651e-06
              0.40113369                    1.065273e-05
              0.40226683                   1.1773134e-05
              0.40339997                   1.3003721e-05
              0.40453312                   1.4354512e-05
              0.40566626                   1.5836287e-05
              0.40679941                   1.7460759e-05
              0.40793255                   1.9240606e-05
              0.40906569                   2.1189411e-05
              0.41019884                   2.3321902e-05
              0.41133198                   2.5653968e-05
              0.41246513                   2.8202629e-05
               0.4135983                   3.0986292e-05
              0.41473144                   3.4024764e-05
              0.41586459                   3.7339185e-05
              0.41699773                   4.0952382e-05
              0.41813087                   4.4888893e-05
              0.41926402                   4.9174858e-05
              0.42039716                   5.3838448e-05
              0.42153031                   5.8909834e-05
              0.42266345                   6.4421052e-05
              0.42379659                   7.0406531e-05
              0.42492974                   7.6903059e-05
              0.42606288                   8.3949679e-05
              0.42719603                   9.1588219e-05
              0.42832917                   9.9863209e-05
              0.42946234                    0.0001088218
              0.43059549                   0.00011851442
              0.43172863                   0.00012899475
              0.43286178                   0.00014031936
              0.43399492                   0.00015254864
              0.43512806                   0.00016574663
              0.43626121                   0.00017998077
              0.43739435                   0.00019532279
              0.43852749                   0.00021184853
              0.43966064                   0.00022963753
              0.44079378                   0.00024877425
              0.44192693                   0.00026934774
              0.44306007                   0.00029145129
              0.44419321                   0.00031518342
              0.44532636                   0.00034064794
              0.44645953                   0.00036795356
              0.44759268                   0.00039721499
              0.44872582                   0.00042855265
              0.44985896                   0.00046209185
              0.45099211                   0.00049796404
              0.45212525                   0.00053630653
               0.4532584                   0.00057726161
              0.45439154                   0.00062097865
              0.45552468                   0.00066761341
              0.45665783                   0.00071732776
              0.45779097                   0.00077029108
              0.45892411                   0.00082667964
              0.46005726                   0.00088667561
               0.4611904                   0.00095046905
              0.46232358                    0.0010182563
              0.46345672                    0.0010902378
              0.46458986                    0.0011666217
              0.46572301                    0.0012476229
              0.46685615                    0.0013334613
               0.4679893                    0.0014243654
              0.46912244                    0.0015205713
              0.47025558                    0.0016223207
              0.47138873                    0.0017298623
              0.47252187                    0.0018434499
              0.47365502                    0.0019633397
              0.47478816                    0.0020897957
               0.4759213                    0.0022230861
              0.47705445                    0.0023634813
              0.47818762                    0.0025112587
              0.47932076                    0.0026666999
              0.48045391                    0.0028300905
              0.48158705                    0.0030017206
               0.4827202                    0.0031818831
              0.48385334                    0.0033708708
              0.48498648                     0.003568978
              0.48611963                    0.0037765009
              0.48725277                    0.0039937301
              0.48838592                    0.0042209518
              0.48951906                    0.0044584544
               0.4906522                    0.0047065252
              0.49178535                    0.0049654501
              0.49291849                    0.0052355118
              0.49405164                    0.0055169878
              0.49518481                    0.0058101504
              0.49631795                    0.0061152615
               0.4974511                    0.0064325719
              0.49858424                    0.0067623211
              0.49971738                    0.0071047358
               0.5008505                    0.0074600321
              0.50198364                     0.007828421
              0.50311685                    0.0082101021
              0.50424999                    0.0086052585
              0.50538313                    0.0090140607
              0.50651628                    0.0094366502
              0.50764942                    0.0098731434
              0.50878257                     0.010323631
              0.50991571                     0.010788179
              0.51104885                     0.011266836
                0.512182                     0.011759631
              0.51331514                     0.012266583
              0.51444829                     0.012787681
              0.51558143                       0.0133229
              0.51671457                     0.013872169
              0.51784772                     0.014435375
              0.51898086                     0.015012363
                0.520114                     0.015602939
              0.52124715                     0.016206875
              0.52238029                     0.016823914
              0.52351344                     0.017453775
              0.52464658                     0.018096142
              0.52577972                     0.018750669
              0.52691287                     0.019416977
              0.52804601                      0.02009465
              0.52917916                     0.020783225
               0.5303123                     0.021482194
              0.53144544                     0.022191003
              0.53257859                     0.022909043
              0.53371173                      0.02363568
              0.53484493                     0.024370227
              0.53597808                     0.025111973
              0.53711122                     0.025860157
              0.53824437                     0.026613995
              0.53937751                     0.027372671
              0.54051065                     0.028135322
               0.5416438                     0.028901041
              0.54277694                     0.029668881
              0.54391009                     0.030437861
              0.54504323                     0.031206956
              0.54617637                     0.031975113
              0.54730952                     0.032741252
              0.54844266                     0.033504277
              0.54957581                     0.034263059
              0.55070895                     0.035016447
              0.55184209                     0.035763279
              0.55297524                     0.036502369
              0.55410838                     0.037232526
              0.55524153                     0.037952527
              0.55637467                     0.038661122
              0.55750781                     0.039357059
              0.55864096                     0.040039066
               0.5597741                     0.040705852
              0.56090724                     0.041356131
              0.56204039                     0.041988626
              0.56317353                     0.042602077
              0.56430668                     0.043195233
              0.56543982                     0.043766901
              0.56657296                     0.044315889
              0.56770617                     0.044841021
              0.56883931                     0.045341119
              0.56997246                     0.045815021
               0.5711056                     0.046261575
              0.57223874                     0.046679653
              0.57337189                      0.04706816
              0.57450503                     0.047426045
              0.57563818                     0.047752328
              0.57677132                     0.048046067
              0.57790446                     0.048306406
              0.57903761                     0.048532553
              0.58017075                     0.048723787
              0.58130389                     0.048879419
              0.58243704                     0.048998803
              0.58357018                     0.049081322
              0.58470333                      0.04912642
              0.58583647                     0.049133614
              0.58696961                     0.049102493
              0.58810276                     0.049032733
               0.5892359                       0.0489241
              0.59036905                      0.04877644
              0.59150219                     0.048589669
              0.59263533                      0.04836376
              0.59376848                     0.048098758
              0.59490162                      0.04779477
              0.59603477                     0.047451973
              0.59716791                     0.047070626
              0.59830105                     0.046651088
               0.5994342                     0.046193819
               0.6005674                     0.045699365
              0.60170054                     0.045168333
              0.60283369                     0.044601399
              0.60396683                     0.043999299
              0.60509998                     0.043362807
              0.60623312                     0.042692773
              0.60736626                     0.041990109
              0.60849941                     0.041255809
              0.60963255                     0.040490955
               0.6107657                     0.039696708
              0.61189884                     0.038874306
              0.61303198                     0.038025014
              0.61416513                     0.037150163
              0.61529827                     0.036251083
              0.61643142                     0.035329126
              0.61756456                     0.034385659
               0.6186977                      0.03342209
              0.61983085                     0.032439869
              0.62096399                     0.031440496
              0.62209713                     0.030425526
              0.62323028                     0.029396554
              0.62436342                     0.028355218
              0.62549657                     0.027303144
              0.62662971                     0.026241936
              0.62776285                     0.025173167
                0.628896                     0.024098374
              0.63002914                     0.023019068
              0.63116229                     0.021936769
              0.63229549                     0.020853002
              0.63342863                       0.0197693
              0.63456178                     0.018687224
              0.63569492                      0.01760832
              0.63682806                     0.016534101
              0.63796121                     0.015466043
              0.63909435                      0.01440557
               0.6402275                     0.013354029
              0.64136064                     0.012312706
              0.64249378                     0.011282829
              0.64362693                     0.010265586
              0.64476007                    0.0092621464
              0.64589322                    0.0082736425
              0.64702636                    0.0073011802
               0.6481595                    0.0063458197
              0.64929265                    0.0054085441
              0.65042579                    0.0044902512
              0.65155894                    0.0035917561
              0.65269208                    0.0027137946
              0.65382522                    0.0018570439
              0.65495837                    0.0010221355
              0.65609151                   0.00020965887
              0.65722466                  -0.00057984015
               0.6583578                   -0.0013458467
              0.65949094                   -0.0020879018
              0.66062409                   -0.0028056172
              0.66175723                   -0.0034986814
              0.66289037                   -0.0041668881
              0.66402352                   -0.0048101144
              0.66515672                   -0.0054283086
              0.66628987                    -0.006021454
              0.66742301                   -0.0065895692
              0.66855615                   -0.0071326806
               0.6696893                   -0.0076508299
              0.67082244                   -0.0081441011
              0.67195559                   -0.0086126244
              0.67308873                   -0.0090566054
              0.67422187                   -0.0094763292
              0.67535502                   -0.0098721553
              0.67648816                    -0.010244509
               0.6776213                     -0.01059384
              0.67875445                    -0.010920607
              0.67988759                     -0.01122525
              0.68102074                    -0.011508195
              0.68215388                    -0.011769856
              0.68328702                    -0.012010672
              0.68442017                    -0.012231129
              0.68555331                    -0.012431767
              0.68668646                    -0.012613188
               0.6878196                    -0.012776052
              0.68895274                    -0.012921048
              0.69008589                    -0.013048844
              0.69121903                    -0.013160069
              0.69235218                    -0.013255306
              0.69348532                    -0.013335085
              0.69461846                    -0.013399919
              0.69575161                    -0.013450315
              0.69688481                    -0.013486804
              0.69801795                    -0.013509952
               0.6991511                    -0.013520367
              0.70028424                    -0.013518675
              0.70141739                    -0.013505509
              0.70255053                    -0.013481474
              0.70368367                     -0.01344713
              0.70481682                    -0.013402972
              0.70594996                    -0.013349448
              0.70708311                    -0.013286963
              0.70821625                    -0.013215909
              0.70934939                    -0.013136681
              0.71048254                    -0.013049681
              0.71161568                    -0.012955317
              0.71274883                    -0.012854001
              0.71388197                    -0.012746122
              0.71501511                    -0.012632031
              0.71614826                    -0.012512032
               0.7172814                    -0.012386377
              0.71841455                    -0.012255275
              0.71954769                    -0.012118908
              0.72068083                    -0.011977443
              0.72181398                    -0.011831042
              0.72294712                    -0.011679877
              0.72408026                    -0.011524105
              0.72521341                    -0.011363871
              0.72634655                    -0.011199291
               0.7274797                     -0.01103044
              0.72861284                    -0.010857357
              0.72974604                    -0.010680048
              0.73087919                      -0.0104985
              0.73201233                    -0.010312695
              0.73314548                    -0.010122613
              0.73427862                   -0.0099282404
              0.73541176                   -0.0097295577
              0.73654491                   -0.0095265377
              0.73767805                   -0.0093191266
              0.73881119                   -0.0091072312
              0.73994434                   -0.0088907247
              0.74107748                   -0.0086694444
              0.74221063                   -0.0084432028
              0.74334377                   -0.0082118064
              0.74447691                   -0.0079750717
              0.74561006                   -0.0077328361
               0.7467432                   -0.0074849548
              0.74787635                   -0.0072312923
              0.74900949                   -0.0069717108
              0.75014263                   -0.0067060576
              0.75127578                   -0.0064341542
              0.75240892                   -0.0061557987
              0.75354207                   -0.0058707669
              0.75467521                    -0.005578822
              0.75580835                   -0.0052797282
               0.7569415                   -0.0049732579
              0.75807464                   -0.0046591926
              0.75920779                   -0.0043373257
              0.76034093                   -0.0040074596
              0.76147407                   -0.0036694016
              0.76260728                   -0.0033229634
              0.76374042                   -0.0029679649
              0.76487356                    -0.002604234
              0.76600671                   -0.0022316112
              0.76713985                   -0.0018499473
                0.768273                    -0.001459102
              0.76940614                   -0.0010589389
              0.77053928                  -0.00064931723
              0.77167243                  -0.00023008807
              0.77280557                   0.00019890646
              0.77393872                   0.00063782639
              0.77507186                    0.0010868231
                0.776205                    0.0015460253
              0.77733815                    0.0020155278
              0.77847129                    0.0024953852
              0.77960443                    0.0029856176
              0.78073758                    0.0034862203
              0.78187072                     0.003997182
              0.78300387                    0.0045185033
              0.78413701                    0.0050502047
              0.78527015                    0.0055923257
               0.7864033                    0.0061449176
              0.78753644                    0.0067080203
              0.78866959                    0.0072816466
              0.78980273                    0.0078657689
              0.79093587                    0.0084603131
              0.79206902                     0.009065167
              0.79320216                    0.0096801994
              0.79433537                     0.010305273
              0.79546851                     0.010940266
              0.79660165                     0.011585074
               0.7977348                     0.012239607
              0.79886794                     0.012903777
              0.80000108                      0.01357748
              0.80113423                     0.014260578
              0.80226737                     0.014952892
              0.80340052                     0.015654208
              0.80453366                     0.016364289
               0.8056668                     0.017082902
              0.80679995                     0.017809814
              0.80793309                     0.018544823
              0.80906624                     0.019287731
              0.81019938                     0.020038355
              0.81133252                     0.020796491
              0.81246567                     0.021561917
              0.81359881                     0.022334373
              0.81473196                      0.02311358
               0.8158651                     0.023899248
              0.81699824                      0.02469109
              0.81813139                     0.025488842
              0.81926453                     0.026292264
              0.82039768                     0.027101131
              0.82153082                     0.027915215
              0.82266396                     0.028734276
              0.82379711                     0.029558033
              0.82493025                     0.030386157
              0.82606339                     0.031218298
               0.8271966                     0.032054089
              0.82832974                     0.032893185
              0.82946289                      0.03373529
              0.83059603                     0.034580149
              0.83172917                     0.035427552
              0.83286232                     0.036277294
              0.83399546                      0.03712916
              0.83512861                     0.037982877
              0.83626175                     0.038838115
              0.83739489                     0.039694488
              0.83852804                     0.040551562
              0.83966118                     0.041408911
              0.84079432                     0.042266149
              0.84192747                     0.043122943
              0.84306061                     0.043979026
              0.84419376                     0.044834167
               0.8453269                     0.045688141
              0.84646004                     0.046540689
              0.84759319                     0.047391474
              0.84872633                     0.048240088
              0.84985948                     0.049086045
              0.85099262                     0.049928825
              0.85212576                     0.050767917
              0.85325891                      0.05160284
              0.85439205                     0.052433178
               0.8555252                     0.053258572
              0.85665834                     0.054078691
              0.85779148                      0.05489317
              0.85892469                     0.055701595
              0.86005783                     0.056503471
              0.86119097                     0.057298198
              0.86232412                     0.058085103
              0.86345726                     0.058863502
              0.86459041                     0.059632711
              0.86572355                     0.060392074
              0.86685669                     0.061140988
              0.86798984                     0.061878908
              0.86912298                     0.062605269
              0.87025613                     0.063319497
              0.87138927                     0.064020947
              0.87252241                     0.064708851
              0.87365556                     0.065382376
               0.8747887                     0.066040643
              0.87592185                     0.066682734
              0.87705499                     0.067307748
              0.87818813                     0.067914806
              0.87932128                     0.068503074
              0.88045442                      0.06907174
              0.88158756                     0.069619939
              0.88272071                     0.070146784
              0.88385385                     0.070651308
                0.884987                     0.071132459
              0.88612014                     0.071589112
              0.88725328                     0.072020113
              0.88838643                     0.072424315
              0.88951957                     0.072800554
              0.89065272                     0.073147722
              0.89178592                     0.073464751
